locale	number_format	format_length	input	expected
de_CH	decimal	long	1.0E10	10 Milliarden
de_CH	decimal	long	1.5E10	15 Milliarden
de_CH	decimal	long	5.0E10	50 Milliarden
de_CH	decimal	long	1.0E11	100 Milliarden
de_CH	decimal	long	1.5E11	150 Milliarden
de_CH	decimal	long	5.0E11	500 Milliarden
de_CH	decimal	long	1.0E12	1 Billion
de_CH	decimal	long	1.5E12	1.5 Billionen
de_CH	decimal	long	5.0E12	5 Billionen
en_US	decimal		-5.0E12	-5,000,000,000,000
en_US	decimal		-1.5E12	-1,500,000,000,000
en_US	decimal		-1.0E12	-1,000,000,000,000
en_US	decimal		-5.0E11	-500,000,000,000
en_US	decimal		-1.5E11	-150,000,000,000
en_US	decimal		-1.0E11	-100,000,000,000
en_US	decimal		-5.0E10	-50,000,000,000
en_US	decimal		-1.5E10	-15,000,000,000
en_US	decimal		-1.0E10	-10,000,000,000
en_US	decimal		-5.0E9	-5,000,000,000
en_US	decimal		-1.5E9	-1,500,000,000
en_US	decimal		-1.0E9	-1,000,000,000
en_US	decimal		-5.0E8	-500,000,000
en_US	decimal		-1.5E8	-150,000,000
en_US	decimal		-1.0E8	-100,000,000
en_US	decimal		-5.0E7	-50,000,000
en_US	decimal		-1.5E7	-15,000,000
en_US	decimal		-1.0E7	-10,000,000
en_US	decimal		-5000000.0	-5,000,000
en_US	decimal		-1500000.0	-1,500,000
en_US	decimal		-1234567.0	-1,234,567
en_US	decimal		-1234565.0	-1,234,565
en_US	decimal		-1000000.0	-1,000,000
en_US	decimal		-999999.9	-999,999.9
en_US	decimal		-500000.0	-500,000
en_US	decimal		-150000.0	-150,000
en_US	decimal		-100000.0	-100,000
en_US	decimal		-50000.0	-50,000
en_US	decimal		-15000.0	-15,000
en_US	decimal		-10000.0	-10,000
en_US	decimal		-5000.0	-5,000
en_US	decimal		-1500.0	-1,500
en_US	decimal		-1234.56	-1,234.56
en_US	decimal		-1000.0	-1,000
en_US	decimal		-999.9	-999.9
en_US	decimal		-500.0	-500
en_US	decimal		-150.0	-150
en_US	decimal		-123.0	-123
en_US	decimal		-100.0	-100
en_US	decimal		-50.0	-50
en_US	decimal		-15.0	-15
en_US	decimal		-12.0	-12
en_US	decimal		-10.0	-10
en_US	decimal		-5.0	-5
en_US	decimal		-3.5	-3.5
en_US	decimal		-2.5	-2.5
en_US	decimal		-1.5	-1.5
en_US	decimal		-1.2	-1.2
en_US	decimal		-1.0	-1
en_US	decimal		-0.5	-0.5
en_US	decimal		-0.15000000000000002	-0.15
en_US	decimal		-0.135	-0.135
en_US	decimal		-0.125	-0.125
en_US	decimal		-0.1	-0.1
en_US	decimal		-0.05	-0.05
en_US	decimal		-0.015	-0.015
en_US	decimal		-0.01	-0.01
en_US	decimal		-0.00831765	-0.008318
en_US	decimal		-0.005	-0.005
en_US	decimal		-0.0015	-0.0015
en_US	decimal		-0.001	-0.001
en_US	decimal		-5.0E-4	-0.0005
en_US	decimal		-1.5000000000000001E-4	-0.00015
en_US	decimal		-1.23E-4	-0.000123
en_US	decimal		-1.0E-4	-0.0001
en_US	decimal		-5.0E-5	-0.00005
en_US	decimal		-1.5000000000000002E-5	-0.000015
en_US	decimal		-1.0E-5	-0.00001
en_US	decimal		-4.9999999999999996E-6	-0.000005
en_US	decimal		-1.5E-6	-0.000002
en_US	decimal		-1.0E-6	-0.000001
en_US	decimal		-0.0	-0
en_US	decimal		1.0E-6	0.000001
en_US	decimal		1.5E-6	0.000002
en_US	decimal		4.9999999999999996E-6	0.000005
en_US	decimal		1.0E-5	0.00001
en_US	decimal		1.5000000000000002E-5	0.000015
en_US	decimal		5.0E-5	0.00005
en_US	decimal		1.0E-4	0.0001
en_US	decimal		1.23E-4	0.000123
en_US	decimal		1.5000000000000001E-4	0.00015
en_US	decimal		5.0E-4	0.0005
en_US	decimal		0.001	0.001
en_US	decimal		0.0015	0.0015
en_US	decimal		0.005	0.005
en_US	decimal		0.01	0.01
en_US	decimal		0.015	0.015
en_US	decimal		0.05	0.05
en_US	decimal		0.1	0.1
en_US	decimal		0.125	0.125
en_US	decimal		0.135	0.135
en_US	decimal		0.15000000000000002	0.15
en_US	decimal		0.5	0.5
en_US	decimal		1.0	1
en_US	decimal		1.5	1.5
en_US	decimal		2.5	2.5
en_US	decimal		3.5	3.5
en_US	decimal		5.0	5
en_US	decimal		10.0	10
en_US	decimal		12.0	12
en_US	decimal		15.0	15
en_US	decimal		50.0	50
en_US	decimal		100.0	100
en_US	decimal		123.0	123
en_US	decimal		150.0	150
en_US	decimal		500.0	500
en_US	decimal		999.9	999.9
en_US	decimal		1000.0	1,000
en_US	decimal		1234.56	1,234.56
en_US	decimal		1500.0	1,500
en_US	decimal		5000.0	5,000
en_US	decimal		10000.0	10,000
en_US	decimal		15000.0	15,000
en_US	decimal		50000.0	50,000
en_US	decimal		100000.0	100,000
en_US	decimal		150000.0	150,000
en_US	decimal		500000.0	500,000
en_US	decimal		999999.9	999,999.9
en_US	decimal		1000000.0	1,000,000
en_US	decimal		1234567.0	1,234,567
en_US	decimal		1500000.0	1,500,000
en_US	decimal		5000000.0	5,000,000
en_US	decimal		1.0E7	10,000,000
en_US	decimal		1.5E7	15,000,000
en_US	decimal		5.0E7	50,000,000
en_US	decimal		1.0E8	100,000,000
en_US	decimal		1.5E8	150,000,000
en_US	decimal		5.0E8	500,000,000
en_US	decimal		1.0E9	1,000,000,000
en_US	decimal		1.5E9	1,500,000,000
en_US	decimal		5.0E9	5,000,000,000
en_US	decimal		1.0E10	10,000,000,000
en_US	decimal		1.5E10	15,000,000,000
en_US	decimal		5.0E10	50,000,000,000
en_US	decimal		1.0E11	100,000,000,000
en_US	decimal		1.5E11	150,000,000,000
en_US	decimal		5.0E11	500,000,000,000
en_US	decimal		1.0E12	1,000,000,000,000
en_US	decimal		1.5E12	1,500,000,000,000
en_US	decimal		5.0E12	5,000,000,000,000
en_US	percent		-5.0E12	-500,000,000,000,000%
en_US	percent		-1.5E12	-150,000,000,000,000%
en_US	percent		-1.0E12	-100,000,000,000,000%
en_US	percent		-5.0E11	-50,000,000,000,000%
en_US	percent		-1.5E11	-15,000,000,000,000%
en_US	percent		-1.0E11	-10,000,000,000,000%
en_US	percent		-5.0E10	-5,000,000,000,000%
en_US	percent		-1.5E10	-1,500,000,000,000%
en_US	percent		-1.0E10	-1,000,000,000,000%
en_US	percent		-5.0E9	-500,000,000,000%
en_US	percent		-1.5E9	-150,000,000,000%
en_US	percent		-1.0E9	-100,000,000,000%
en_US	percent		-5.0E8	-50,000,000,000%
en_US	percent		-1.5E8	-15,000,000,000%
en_US	percent		-1.0E8	-10,000,000,000%
en_US	percent		-5.0E7	-5,000,000,000%
en_US	percent		-1.5E7	-1,500,000,000%
en_US	percent		-1.0E7	-1,000,000,000%
en_US	percent		-5000000.0	-500,000,000%
en_US	percent		-1500000.0	-150,000,000%
en_US	percent		-1234567.0	-123,456,700%
en_US	percent		-1234565.0	-123,456,500%
en_US	percent		-1000000.0	-100,000,000%
en_US	percent		-999999.9	-99,999,990%
en_US	percent		-500000.0	-50,000,000%
en_US	percent		-150000.0	-15,000,000%
en_US	percent		-100000.0	-10,000,000%
en_US	percent		-50000.0	-5,000,000%
en_US	percent		-15000.0	-1,500,000%
en_US	percent		-10000.0	-1,000,000%
en_US	percent		-5000.0	-500,000%
en_US	percent		-1500.0	-150,000%
en_US	percent		-1234.56	-123,456%
en_US	percent		-1000.0	-100,000%
en_US	percent		-999.9	-99,990%
en_US	percent		-500.0	-50,000%
en_US	percent		-150.0	-15,000%
en_US	percent		-123.0	-12,300%
en_US	percent		-100.0	-10,000%
en_US	percent		-50.0	-5,000%
en_US	percent		-15.0	-1,500%
en_US	percent		-12.0	-1,200%
en_US	percent		-10.0	-1,000%
en_US	percent		-5.0	-500%
en_US	percent		-3.5	-350%
en_US	percent		-2.5	-250%
en_US	percent		-1.5	-150%
en_US	percent		-1.2	-120%
en_US	percent		-1.0	-100%
en_US	percent		-0.5	-50%
en_US	percent		-0.15000000000000002	-15%
en_US	percent		-0.135	-13.5%
en_US	percent		-0.125	-12.5%
en_US	percent		-0.1	-10%
en_US	percent		-0.05	-5%
en_US	percent		-0.015	-1.5%
en_US	percent		-0.01	-1%
en_US	percent		-0.00831765	-0.831765%
en_US	percent		-0.005	-0.5%
en_US	percent		-0.0015	-0.15%
en_US	percent		-0.001	-0.1%
en_US	percent		-5.0E-4	-0.05%
en_US	percent		-1.5000000000000001E-4	-0.015%
en_US	percent		-1.23E-4	-0.0123%
en_US	percent		-1.0E-4	-0.01%
en_US	percent		-5.0E-5	-0.005%
en_US	percent		-1.5000000000000002E-5	-0.0015%
en_US	percent		-1.0E-5	-0.001%
en_US	percent		-4.9999999999999996E-6	-0.0005%
en_US	percent		-1.5E-6	-0.00015%
en_US	percent		-1.0E-6	-0.0001%
en_US	percent		-0.0	-0%
en_US	percent		1.0E-6	0.0001%
en_US	percent		1.5E-6	0.00015%
en_US	percent		4.9999999999999996E-6	0.0005%
en_US	percent		1.0E-5	0.001%
en_US	percent		1.5000000000000002E-5	0.0015%
en_US	percent		5.0E-5	0.005%
en_US	percent		1.0E-4	0.01%
en_US	percent		1.23E-4	0.0123%
en_US	percent		1.5000000000000001E-4	0.015%
en_US	percent		5.0E-4	0.05%
en_US	percent		0.001	0.1%
en_US	percent		0.0015	0.15%
en_US	percent		0.005	0.5%
en_US	percent		0.01	1%
en_US	percent		0.015	1.5%
en_US	percent		0.05	5%
en_US	percent		0.1	10%
en_US	percent		0.125	12.5%
en_US	percent		0.135	13.5%
en_US	percent		0.15000000000000002	15%
en_US	percent		0.5	50%
en_US	percent		1.0	100%
en_US	percent		1.5	150%
en_US	percent		2.5	250%
en_US	percent		3.5	350%
en_US	percent		5.0	500%
en_US	percent		10.0	1,000%
en_US	percent		12.0	1,200%
en_US	percent		15.0	1,500%
en_US	percent		50.0	5,000%
en_US	percent		100.0	10,000%
en_US	percent		123.0	12,300%
en_US	percent		150.0	15,000%
en_US	percent		500.0	50,000%
en_US	percent		999.9	99,990%
en_US	percent		1000.0	100,000%
en_US	percent		1234.56	123,456%
en_US	percent		1500.0	150,000%
en_US	percent		5000.0	500,000%
en_US	percent		10000.0	1,000,000%
en_US	percent		15000.0	1,500,000%
en_US	percent		50000.0	5,000,000%
en_US	percent		100000.0	10,000,000%
en_US	percent		150000.0	15,000,000%
en_US	percent		500000.0	50,000,000%
en_US	percent		999999.9	99,999,990%
en_US	percent		1000000.0	100,000,000%
en_US	percent		1234567.0	123,456,700%
en_US	percent		1500000.0	150,000,000%
en_US	percent		5000000.0	500,000,000%
en_US	percent		1.0E7	1,000,000,000%
en_US	percent		1.5E7	1,500,000,000%
en_US	percent		5.0E7	5,000,000,000%
en_US	percent		1.0E8	10,000,000,000%
en_US	percent		1.5E8	15,000,000,000%
en_US	percent		5.0E8	50,000,000,000%
en_US	percent		1.0E9	100,000,000,000%
en_US	percent		1.5E9	150,000,000,000%
en_US	percent		5.0E9	500,000,000,000%
en_US	percent		1.0E10	1,000,000,000,000%
en_US	percent		1.5E10	1,500,000,000,000%
en_US	percent		5.0E10	5,000,000,000,000%
en_US	percent		1.0E11	10,000,000,000,000%
en_US	percent		1.5E11	15,000,000,000,000%
en_US	percent		5.0E11	50,000,000,000,000%
en_US	percent		1.0E12	100,000,000,000,000%
en_US	percent		1.5E12	150,000,000,000,000%
en_US	percent		5.0E12	500,000,000,000,000%
en_US	scientific		-5.0E12	-5E12
en_US	scientific		-1.5E12	-1.5E12
en_US	scientific		-1.0E12	-1E12
en_US	scientific		-5.0E11	-5E11
en_US	scientific		-1.5E11	-1.5E11
en_US	scientific		-1.0E11	-1E11
en_US	scientific		-5.0E10	-5E10
en_US	scientific		-1.5E10	-1.5E10
en_US	scientific		-1.0E10	-1E10
en_US	scientific		-5.0E9	-5E9
en_US	scientific		-1.5E9	-1.5E9
en_US	scientific		-1.0E9	-1E9
en_US	scientific		-5.0E8	-5E8
en_US	scientific		-1.5E8	-1.5E8
en_US	scientific		-1.0E8	-1E8
en_US	scientific		-5.0E7	-5E7
en_US	scientific		-1.5E7	-1.5E7
en_US	scientific		-1.0E7	-1E7
en_US	scientific		-5000000.0	-5E6
en_US	scientific		-1500000.0	-1.5E6
en_US	scientific		-1234567.0	-1.234567E6
en_US	scientific		-1234565.0	-1.234565E6
en_US	scientific		-1000000.0	-1E6
en_US	scientific		-999999.9	-9.999999E5
en_US	scientific		-500000.0	-5E5
en_US	scientific		-150000.0	-1.5E5
en_US	scientific		-100000.0	-1E5
en_US	scientific		-50000.0	-5E4
en_US	scientific		-15000.0	-1.5E4
en_US	scientific		-10000.0	-1E4
en_US	scientific		-5000.0	-5E3
en_US	scientific		-1500.0	-1.5E3
en_US	scientific		-1234.56	-1.23456E3
en_US	scientific		-1000.0	-1E3
en_US	scientific		-999.9	-9.999E2
en_US	scientific		-500.0	-5E2
en_US	scientific		-150.0	-1.5E2
en_US	scientific		-123.0	-1.23E2
en_US	scientific		-100.0	-1E2
en_US	scientific		-50.0	-5E1
en_US	scientific		-15.0	-1.5E1
en_US	scientific		-12.0	-1.2E1
en_US	scientific		-10.0	-1E1
en_US	scientific		-5.0	-5E0
en_US	scientific		-3.5	-3.5E0
en_US	scientific		-2.5	-2.5E0
en_US	scientific		-1.5	-1.5E0
en_US	scientific		-1.2	-1.2E0
en_US	scientific		-1.0	-1E0
en_US	scientific		-0.5	-5E-1
en_US	scientific		-0.15000000000000002	-1.5E-1
en_US	scientific		-0.135	-1.35E-1
en_US	scientific		-0.125	-1.25E-1
en_US	scientific		-0.1	-1E-1
en_US	scientific		-0.05	-5E-2
en_US	scientific		-0.015	-1.5E-2
en_US	scientific		-0.01	-1E-2
en_US	scientific		-0.00831765	-8.31765E-3
en_US	scientific		-0.005	-5E-3
en_US	scientific		-0.0015	-1.5E-3
en_US	scientific		-0.001	-1E-3
en_US	scientific		-5.0E-4	-5E-4
en_US	scientific		-1.5000000000000001E-4	-1.5E-4
en_US	scientific		-1.23E-4	-1.23E-4
en_US	scientific		-1.0E-4	-1E-4
en_US	scientific		-5.0E-5	-5E-5
en_US	scientific		-1.5000000000000002E-5	-1.5E-5
en_US	scientific		-1.0E-5	-1E-5
en_US	scientific		-4.9999999999999996E-6	-5E-6
en_US	scientific		-1.5E-6	-1.5E-6
en_US	scientific		-1.0E-6	-1E-6
en_US	scientific		-0.0	-0E0
en_US	scientific		1.0E-6	1E-6
en_US	scientific		1.5E-6	1.5E-6
en_US	scientific		4.9999999999999996E-6	5E-6
en_US	scientific		1.0E-5	1E-5
en_US	scientific		1.5000000000000002E-5	1.5E-5
en_US	scientific		5.0E-5	5E-5
en_US	scientific		1.0E-4	1E-4
en_US	scientific		1.23E-4	1.23E-4
en_US	scientific		1.5000000000000001E-4	1.5E-4
en_US	scientific		5.0E-4	5E-4
en_US	scientific		0.001	1E-3
en_US	scientific		0.0015	1.5E-3
en_US	scientific		0.005	5E-3
en_US	scientific		0.01	1E-2
en_US	scientific		0.015	1.5E-2
en_US	scientific		0.05	5E-2
en_US	scientific		0.1	1E-1
en_US	scientific		0.125	1.25E-1
en_US	scientific		0.135	1.35E-1
en_US	scientific		0.15000000000000002	1.5E-1
en_US	scientific		0.5	5E-1
en_US	scientific		1.0	1E0
en_US	scientific		1.5	1.5E0
en_US	scientific		2.5	2.5E0
en_US	scientific		3.5	3.5E0
en_US	scientific		5.0	5E0
en_US	scientific		10.0	1E1
en_US	scientific		12.0	1.2E1
en_US	scientific		15.0	1.5E1
en_US	scientific		50.0	5E1
en_US	scientific		100.0	1E2
en_US	scientific		123.0	1.23E2
en_US	scientific		150.0	1.5E2
en_US	scientific		500.0	5E2
en_US	scientific		999.9	9.999E2
en_US	scientific		1000.0	1E3
en_US	scientific		1234.56	1.23456E3
en_US	scientific		1500.0	1.5E3
en_US	scientific		5000.0	5E3
en_US	scientific		10000.0	1E4
en_US	scientific		15000.0	1.5E4
en_US	scientific		50000.0	5E4
en_US	scientific		100000.0	1E5
en_US	scientific		150000.0	1.5E5
en_US	scientific		500000.0	5E5
en_US	scientific		999999.9	9.999999E5
en_US	scientific		1000000.0	1E6
en_US	scientific		1234567.0	1.234567E6
en_US	scientific		1500000.0	1.5E6
en_US	scientific		5000000.0	5E6
en_US	scientific		1.0E7	1E7
en_US	scientific		1.5E7	1.5E7
en_US	scientific		5.0E7	5E7
en_US	scientific		1.0E8	1E8
en_US	scientific		1.5E8	1.5E8
en_US	scientific		5.0E8	5E8
en_US	scientific		1.0E9	1E9
en_US	scientific		1.5E9	1.5E9
en_US	scientific		5.0E9	5E9
en_US	scientific		1.0E10	1E10
en_US	scientific		1.5E10	1.5E10
en_US	scientific		5.0E10	5E10
en_US	scientific		1.0E11	1E11
en_US	scientific		1.5E11	1.5E11
en_US	scientific		5.0E11	5E11
en_US	scientific		1.0E12	1E12
en_US	scientific		1.5E12	1.5E12
en_US	scientific		5.0E12	5E12
en_US	decimal	short	-5.0E12	-5T
en_US	decimal	short	-1.5E12	-1.5T
en_US	decimal	short	-1.0E12	-1T
en_US	decimal	short	-5.0E11	-500B
en_US	decimal	short	-1.5E11	-150B
en_US	decimal	short	-1.0E11	-100B
en_US	decimal	short	-5.0E10	-50B
en_US	decimal	short	-1.5E10	-15B
en_US	decimal	short	-1.0E10	-10B
en_US	decimal	short	-5.0E9	-5B
en_US	decimal	short	-1.5E9	-1.5B
en_US	decimal	short	-1.0E9	-1B
en_US	decimal	short	-5.0E8	-500M
en_US	decimal	short	-1.5E8	-150M
en_US	decimal	short	-1.0E8	-100M
en_US	decimal	short	-5.0E7	-50M
en_US	decimal	short	-1.5E7	-15M
en_US	decimal	short	-1.0E7	-10M
en_US	decimal	short	-5000000.0	-5M
en_US	decimal	short	-1500000.0	-1.5M
en_US	decimal	short	-1234567.0	-1.2M
en_US	decimal	short	-1234565.0	-1.2M
en_US	decimal	short	-1000000.0	-1M
en_US	decimal	short	-999999.9	-1M
en_US	decimal	short	-500000.0	-500K
en_US	decimal	short	-150000.0	-150K
en_US	decimal	short	-100000.0	-100K
en_US	decimal	short	-50000.0	-50K
en_US	decimal	short	-15000.0	-15K
en_US	decimal	short	-10000.0	-10K
en_US	decimal	short	-5000.0	-5K
en_US	decimal	short	-1500.0	-1.5K
en_US	decimal	short	-1234.56	-1.2K
en_US	decimal	short	-1000.0	-1K
en_US	decimal	short	-999.9	-1K
en_US	decimal	short	-500.0	-500
en_US	decimal	short	-150.0	-150
en_US	decimal	short	-123.0	-123
en_US	decimal	short	-100.0	-100
en_US	decimal	short	-50.0	-50
en_US	decimal	short	-15.0	-15
en_US	decimal	short	-12.0	-12
en_US	decimal	short	-10.0	-10
en_US	decimal	short	-5.0	-5
en_US	decimal	short	-3.5	-3.5
en_US	decimal	short	-2.5	-2.5
en_US	decimal	short	-1.5	-1.5
en_US	decimal	short	-1.2	-1.2
en_US	decimal	short	-1.0	-1
en_US	decimal	short	-0.5	-0.5
en_US	decimal	short	-0.15000000000000002	-0.15
en_US	decimal	short	-0.135	-0.14
en_US	decimal	short	-0.125	-0.12
en_US	decimal	short	-0.1	-0.1
en_US	decimal	short	-0.05	-0.05
en_US	decimal	short	-0.015	-0.015
en_US	decimal	short	-0.01	-0.01
en_US	decimal	short	-0.00831765	-0.0083
en_US	decimal	short	-0.005	-0.005
en_US	decimal	short	-0.0015	-0.0015
en_US	decimal	short	-0.001	-0.001
en_US	decimal	short	-5.0E-4	-0.0005
en_US	decimal	short	-1.5000000000000001E-4	-0.00015
en_US	decimal	short	-1.23E-4	-0.00012
en_US	decimal	short	-1.0E-4	-0.0001
en_US	decimal	short	-5.0E-5	-0.00005
en_US	decimal	short	-1.5000000000000002E-5	-0.000015
en_US	decimal	short	-1.0E-5	-0.00001
en_US	decimal	short	-4.9999999999999996E-6	-0.000005
en_US	decimal	short	-1.5E-6	-0.0000015
en_US	decimal	short	-1.0E-6	-0.000001
en_US	decimal	short	-0.0	-0
en_US	decimal	short	1.0E-6	0.000001
en_US	decimal	short	1.5E-6	0.0000015
en_US	decimal	short	4.9999999999999996E-6	0.000005
en_US	decimal	short	1.0E-5	0.00001
en_US	decimal	short	1.5000000000000002E-5	0.000015
en_US	decimal	short	5.0E-5	0.00005
en_US	decimal	short	1.0E-4	0.0001
en_US	decimal	short	1.23E-4	0.00012
en_US	decimal	short	1.5000000000000001E-4	0.00015
en_US	decimal	short	5.0E-4	0.0005
en_US	decimal	short	0.001	0.001
en_US	decimal	short	0.0015	0.0015
en_US	decimal	short	0.005	0.005
en_US	decimal	short	0.01	0.01
en_US	decimal	short	0.015	0.015
en_US	decimal	short	0.05	0.05
en_US	decimal	short	0.1	0.1
en_US	decimal	short	0.125	0.12
en_US	decimal	short	0.135	0.14
en_US	decimal	short	0.15000000000000002	0.15
en_US	decimal	short	0.5	0.5
en_US	decimal	short	1.0	1
en_US	decimal	short	1.5	1.5
en_US	decimal	short	2.5	2.5
en_US	decimal	short	3.5	3.5
en_US	decimal	short	5.0	5
en_US	decimal	short	10.0	10
en_US	decimal	short	12.0	12
en_US	decimal	short	15.0	15
en_US	decimal	short	50.0	50
en_US	decimal	short	100.0	100
en_US	decimal	short	123.0	123
en_US	decimal	short	150.0	150
en_US	decimal	short	500.0	500
en_US	decimal	short	999.9	1K
en_US	decimal	short	1000.0	1K
en_US	decimal	short	1234.56	1.2K
en_US	decimal	short	1500.0	1.5K
en_US	decimal	short	5000.0	5K
en_US	decimal	short	10000.0	10K
en_US	decimal	short	15000.0	15K
en_US	decimal	short	50000.0	50K
en_US	decimal	short	100000.0	100K
en_US	decimal	short	150000.0	150K
en_US	decimal	short	500000.0	500K
en_US	decimal	short	999999.9	1M
en_US	decimal	short	1000000.0	1M
en_US	decimal	short	1234567.0	1.2M
en_US	decimal	short	1500000.0	1.5M
en_US	decimal	short	5000000.0	5M
en_US	decimal	short	1.0E7	10M
en_US	decimal	short	1.5E7	15M
en_US	decimal	short	5.0E7	50M
en_US	decimal	short	1.0E8	100M
en_US	decimal	short	1.5E8	150M
en_US	decimal	short	5.0E8	500M
en_US	decimal	short	1.0E9	1B
en_US	decimal	short	1.5E9	1.5B
en_US	decimal	short	5.0E9	5B
en_US	decimal	short	1.0E10	10B
en_US	decimal	short	1.5E10	15B
en_US	decimal	short	5.0E10	50B
en_US	decimal	short	1.0E11	100B
en_US	decimal	short	1.5E11	150B
en_US	decimal	short	5.0E11	500B
en_US	decimal	short	1.0E12	1T
en_US	decimal	short	1.5E12	1.5T
en_US	decimal	short	5.0E12	5T
en_US	decimal	long	-5.0E12	-5 trillion
en_US	decimal	long	-1.5E12	-1.5 trillion
en_US	decimal	long	-1.0E12	-1 trillion
en_US	decimal	long	-5.0E11	-500 billion
en_US	decimal	long	-1.5E11	-150 billion
en_US	decimal	long	-1.0E11	-100 billion
en_US	decimal	long	-5.0E10	-50 billion
en_US	decimal	long	-1.5E10	-15 billion
en_US	decimal	long	-1.0E10	-10 billion
en_US	decimal	long	-5.0E9	-5 billion
en_US	decimal	long	-1.5E9	-1.5 billion
en_US	decimal	long	-1.0E9	-1 billion
en_US	decimal	long	-5.0E8	-500 million
en_US	decimal	long	-1.5E8	-150 million
en_US	decimal	long	-1.0E8	-100 million
en_US	decimal	long	-5.0E7	-50 million
en_US	decimal	long	-1.5E7	-15 million
en_US	decimal	long	-1.0E7	-10 million
en_US	decimal	long	-5000000.0	-5 million
en_US	decimal	long	-1500000.0	-1.5 million
en_US	decimal	long	-1234567.0	-1.2 million
en_US	decimal	long	-1234565.0	-1.2 million
en_US	decimal	long	-1000000.0	-1 million
en_US	decimal	long	-999999.9	-1 million
en_US	decimal	long	-500000.0	-500 thousand
en_US	decimal	long	-150000.0	-150 thousand
en_US	decimal	long	-100000.0	-100 thousand
en_US	decimal	long	-50000.0	-50 thousand
en_US	decimal	long	-15000.0	-15 thousand
en_US	decimal	long	-10000.0	-10 thousand
en_US	decimal	long	-5000.0	-5 thousand
en_US	decimal	long	-1500.0	-1.5 thousand
en_US	decimal	long	-1234.56	-1.2 thousand
en_US	decimal	long	-1000.0	-1 thousand
en_US	decimal	long	-999.9	-1 thousand
en_US	decimal	long	-500.0	-500
en_US	decimal	long	-150.0	-150
en_US	decimal	long	-123.0	-123
en_US	decimal	long	-100.0	-100
en_US	decimal	long	-50.0	-50
en_US	decimal	long	-15.0	-15
en_US	decimal	long	-12.0	-12
en_US	decimal	long	-10.0	-10
en_US	decimal	long	-5.0	-5
en_US	decimal	long	-3.5	-3.5
en_US	decimal	long	-2.5	-2.5
en_US	decimal	long	-1.5	-1.5
en_US	decimal	long	-1.2	-1.2
en_US	decimal	long	-1.0	-1
en_US	decimal	long	-0.5	-0.5
en_US	decimal	long	-0.15000000000000002	-0.15
en_US	decimal	long	-0.135	-0.14
en_US	decimal	long	-0.125	-0.12
en_US	decimal	long	-0.1	-0.1
en_US	decimal	long	-0.05	-0.05
en_US	decimal	long	-0.015	-0.015
en_US	decimal	long	-0.01	-0.01
en_US	decimal	long	-0.00831765	-0.0083
en_US	decimal	long	-0.005	-0.005
en_US	decimal	long	-0.0015	-0.0015
en_US	decimal	long	-0.001	-0.001
en_US	decimal	long	-5.0E-4	-0.0005
en_US	decimal	long	-1.5000000000000001E-4	-0.00015
en_US	decimal	long	-1.23E-4	-0.00012
en_US	decimal	long	-1.0E-4	-0.0001
en_US	decimal	long	-5.0E-5	-0.00005
en_US	decimal	long	-1.5000000000000002E-5	-0.000015
en_US	decimal	long	-1.0E-5	-0.00001
en_US	decimal	long	-4.9999999999999996E-6	-0.000005
en_US	decimal	long	-1.5E-6	-0.0000015
en_US	decimal	long	-1.0E-6	-0.000001
en_US	decimal	long	-0.0	-0
en_US	decimal	long	1.0E-6	0.000001
en_US	decimal	long	1.5E-6	0.0000015
en_US	decimal	long	4.9999999999999996E-6	0.000005
en_US	decimal	long	1.0E-5	0.00001
en_US	decimal	long	1.5000000000000002E-5	0.000015
en_US	decimal	long	5.0E-5	0.00005
en_US	decimal	long	1.0E-4	0.0001
en_US	decimal	long	1.23E-4	0.00012
en_US	decimal	long	1.5000000000000001E-4	0.00015
en_US	decimal	long	5.0E-4	0.0005
en_US	decimal	long	0.001	0.001
en_US	decimal	long	0.0015	0.0015
en_US	decimal	long	0.005	0.005
en_US	decimal	long	0.01	0.01
en_US	decimal	long	0.015	0.015
en_US	decimal	long	0.05	0.05
en_US	decimal	long	0.1	0.1
en_US	decimal	long	0.125	0.12
en_US	decimal	long	0.135	0.14
en_US	decimal	long	0.15000000000000002	0.15
en_US	decimal	long	0.5	0.5
en_US	decimal	long	1.0	1
en_US	decimal	long	1.5	1.5
en_US	decimal	long	2.5	2.5
en_US	decimal	long	3.5	3.5
en_US	decimal	long	5.0	5
en_US	decimal	long	10.0	10
en_US	decimal	long	12.0	12
en_US	decimal	long	15.0	15
en_US	decimal	long	50.0	50
en_US	decimal	long	100.0	100
en_US	decimal	long	123.0	123
en_US	decimal	long	150.0	150
en_US	decimal	long	500.0	500
en_US	decimal	long	999.9	1 thousand
en_US	decimal	long	1000.0	1 thousand
en_US	decimal	long	1234.56	1.2 thousand
en_US	decimal	long	1500.0	1.5 thousand
en_US	decimal	long	5000.0	5 thousand
en_US	decimal	long	10000.0	10 thousand
en_US	decimal	long	15000.0	15 thousand
en_US	decimal	long	50000.0	50 thousand
en_US	decimal	long	100000.0	100 thousand
en_US	decimal	long	150000.0	150 thousand
en_US	decimal	long	500000.0	500 thousand
en_US	decimal	long	999999.9	1 million
en_US	decimal	long	1000000.0	1 million
en_US	decimal	long	1234567.0	1.2 million
en_US	decimal	long	1500000.0	1.5 million
en_US	decimal	long	5000000.0	5 million
