Id	Print_Name	Inverted_Name
nmw	Nimoa	Nimoa
nmx	Nama (Papua New Guinea)	Nama (Papua New Guinea)
nmy	Namuyi	Namuyi
nmz	Nawdm	Nawdm
nna	Nyangumarta	Nyangumarta
nnb	Nande	Nande
nnc	Nancere	Nancere
nnd	West Ambae	Ambae, West
nne	Ngandyera	Ngandyera
nnf	Ngaing	Ngaing
nng	Maring Naga	Naga, Maring
nnh	Ngiemboon	Ngiemboon
nni	North Nuaulu	Nuaulu, North
nnj	Nyangatom	Nyangatom
nnk	Nankina	Nankina
nnl	Northern Rengma Naga	Naga, Northern Rengma
nnm	Namia	Namia
nnn	Ngete	Ngete
nno	Norwegian Nynorsk	Norwegian Nynorsk
nnp	Wancho Naga	Naga, Wancho
nnq	Ngindo	Ngindo
nnr	Narungga	Narungga
nns	Ningye	Ningye
nnt	Nanticoke	Nanticoke
nnu	Dwang	Dwang
nnv	Nugunu (Australia)	Nugunu (Australia)
nnw	Southern Nuni	Nuni, Southern
nnx	Ngong	Ngong
nny	Nyangga	Nyangga
nnz	Nda'nda'	Nda'nda'
noa	Woun Meu	Woun Meu
nob	Norwegian Bokmål	Norwegian Bokmål
noc	Nuk	Nuk
nod	Northern Thai	Thai, Northern
noe	Nimadi	Nimadi
nof	Nomane	Nomane
nog	Nogai	Nogai
noh	Nomu	Nomu
noi	Noiri	Noiri
nok	Nooksack	Nooksack
nom	Nocamán	Nocamán
non	Old Norse	Norse, Old
noo	Nootka	Nootka
nop	Numanggang	Numanggang
noq	Ngongo	Ngongo
nor	Norwegian	Norwegian
nos	Southern Yi	Yi, Southern
not	Nomatsiguenga	Nomatsiguenga
nou	Ewage-Notu	Ewage-Notu
nov	Novial	Novial
now	Nyambo	Nyambo
noy	Noy	Noy
noz	Nayi	Nayi
npa	Nar Phu	Nar Phu
npb	Nupbikha	Nupbikha
nph	Phom Naga	Naga, Phom
npn	Mondropolon	Mondropolon
npo	Pochuri Naga	Naga, Pochuri
nps	Nipsan	Nipsan
npu	Puimei Naga	Naga, Puimei
npy	Napu	Napu
nqg	Ede Nago	Ede Nago
nqk	Kura Ede Nago	Ede Nago, Kura
nqm	Ndom	Ndom
nqn	Nen	Nen
nqo	N'Ko	N'Ko
nra	Ngom	Ngom
nrb	Nara	Nara
nrc	Noric	Noric
nre	Southern Rengma Naga	Naga, Southern Rengma
nrg	Narango	Narango
nri	Chokri Naga	Naga, Chokri
nrl	Ngarluma	Ngarluma
nrm	Narom	Narom
nrn	Norn	Norn
nrp	North Picene	Picene, North
nrr	Norra	Norra
nrt	Northern Kalapuya	Kalapuya, Northern
nrx	Ngurmbur	Ngurmbur
nrz	Lala	Lala
nsa	Sangtam Naga	Naga, Sangtam
nsc	Nshi	Nshi
nse	Nsenga	Nsenga
nsg	Ngasa	Ngasa
nsh	Ngoshie	Ngoshie
nsi	Nigerian Sign Language	Nigerian Sign Language
nsk	Naskapi	Naskapi
nsl	Norwegian Sign Language	Norwegian Sign Language
nsm	Sumi Naga	Naga, Sumi
nsn	Nehan	Nehan
nso	Pedi	Pedi
nso	Sepedi	Sepedi
nso	Northern Sotho	Sotho, Northern
nsp	Nepalese Sign Language	Nepalese Sign Language
nsq	Northern Sierra Miwok	Miwok, Northern Sierra
nsr	Maritime Sign Language	Maritime Sign Language
nss	Nali	Nali
nst	Tase Naga	Naga, Tase
nsw	Navut	Navut
nsx	Nsongo	Nsongo
nsz	Nisenan	Nisenan
nte	Nathembo	Nathembo
nti	Natioro	Natioro
ntj	Ngaanyatjarra	Ngaanyatjarra
ntk	Ikoma	Ikoma
ntm	Nateni	Nateni
nto	Ntomba	Ntomba
ntp	Northern Tepehuan	Tepehuan, Northern
ntr	Delo	Delo
nts	Natagaimas	Natagaimas
ntw	Nottoway	Nottoway
nty	Mantsi	Mantsi
ntz	Natanzi	Natanzi
nua	Yuaga	Yuaga
nuc	Nukuini	Nukuini
nud	Ngala	Ngala
nue	Ngundu	Ngundu
nuf	Nusu	Nusu
nug	Nungali	Nungali
nuh	Ndunda	Ndunda
nui	Ngumbi	Ngumbi
nuj	Nyole	Nyole
nul	Nusa Laut	Nusa Laut
num	Niuafo'ou	Niuafo'ou
nun	Nung (Myanmar)	Nung (Myanmar)
nuo	Nguôn	Nguôn
nup	Nupe-Nupe-Tako	Nupe-Nupe-Tako
nuq	Nukumanu	Nukumanu
nur	Nukuria	Nukuria
nus	Nuer	Nuer
nut	Nung (Viet Nam)	Nung (Viet Nam)
nuu	Ngbundu	Ngbundu
nuv	Northern Nuni	Nuni, Northern
nuw	Nguluwan	Nguluwan
nux	Mehek	Mehek
nuy	Nunggubuyu	Nunggubuyu
nuz	Tlamacazapa Nahuatl	Nahuatl, Tlamacazapa
nvh	Nasarian	Nasarian
nvm	Namiae	Namiae
nwa	Nawathinehena	Nawathinehena
nwb	Nyabwa	Nyabwa
nwc	Old Newari	Newari, Old
nwc	Classical Newari	Newari, Classical
nwc	Classical Nepal Bhasa	Nepal Bhasa, Classical
nwe	Ngwe	Ngwe
nwi	Southwest Tanna	Tanna, Southwest
nwm	Nyamusa-Molo	Nyamusa-Molo
nwr	Nawaru	Nawaru
nwx	Middle Newar	Newar, Middle
nwy	Nottoway-Meherrin	Nottoway-Meherrin
nxa	Nauete	Nauete
nxd	Ngando (Democratic Republic of Congo)	Ngando (Democratic Republic of Congo)
nxe	Nage	Nage
nxg	Ngad'a	Ngad'a
nxi	Nindi	Nindi
nxj	Nyadu	Nyadu
nxl	South Nuaulu	Nuaulu, South
nxm	Numidian	Numidian
nxn	Ngawun	Ngawun
nxr	Ninggerum	Ninggerum
nxu	Narau	Narau
nxx	Nafri	Nafri
nya	Nyanja	Nyanja
nya	Chichewa	Chichewa
nya	Chewa	Chewa
nyb	Nyangbo	Nyangbo
nyc	Nyanga-li	Nyanga-li
nyd	Nyore	Nyore
nye	Nyengo	Nyengo
nyf	Giryama	Giryama
nyg	Nyindu	Nyindu
nyh	Nyigina	Nyigina
nyi	Ama (Sudan)	Ama (Sudan)
nyj	Nyanga	Nyanga
nyk	Nyaneka	Nyaneka
nyl	Nyeu	Nyeu
nym	Nyamwezi	Nyamwezi
nyn	Nyankole	Nyankole
nyo	Nyoro	Nyoro
nyp	Nyang'i	Nyang'i
nyq	Nayini	Nayini
nys	Nyunga	Nyunga
nyt	Nyawaygi	Nyawaygi
nyu	Nyungwe	Nyungwe
nyv	Nyulnyul	Nyulnyul
nyw	Nyaw	Nyaw
nyx	Nganyaywana	Nganyaywana
nyy	Nyakyusa-Ngonde	Nyakyusa-Ngonde
nza	Tigon Mbembe	Mbembe, Tigon
nzb	Njebi	Njebi
nzi	Nzima	Nzima
nzk	Nzakara	Nzakara
nzm	Zeme Naga	Naga, Zeme
nzs	New Zealand Sign Language	New Zealand Sign Language
nzu	Teke-Nzikou	Teke-Nzikou
nzy	Nzakambay	Nzakambay
oaa	Orok	Orok
oac	Oroch	Oroch
oar	Old Aramaic	Aramaic, Old
oav	Old Avar	Avar, Old
obi	Obispeño	Obispeño
obl	Oblo	Oblo
obm	Moabite	Moabite
obo	Obo Manobo	Manobo, Obo
obr	Old Burmese	Burmese, Old
obt	Old Breton	Breton, Old
obu	Obulom	Obulom
oca	Ocaina	Ocaina
occ	Occidental	Occidental
och	Old Chinese	Chinese, Old
oci	Provençal	Provençal
oci	Occitan (post 1500)	Occitan (post 1500)
oco	Old Cornish	Cornish, Old
ocu	Atzingo Matlatzinca	Matlatzinca, Atzingo
oda	Odut	Odut
odk	Od	Od
odt	Old Dutch	Dutch, Old
odu	Odual	Odual
ofo	Ofo	Ofo
ofs	Old Frisian	Frisian, Old
ofu	Efutop	Efutop
ogb	Ogbia	Ogbia
ogc	Ogbah	Ogbah
oge	Old Georgian	Georgian, Old
ogg	Ogbogolo	Ogbogolo
ogn	Ogan	Ogan
ogo	Khana	Khana
ogu	Ogbronuagum	Ogbronuagum
oht	Old Hittite	Hittite, Old
ohu	Old Hungarian	Hungarian, Old
oia	Oirata	Oirata
oin	Inebu One	One, Inebu
ojb	Northwestern Ojibwa	Ojibwa, Northwestern
ojc	Central Ojibwa	Ojibwa, Central
ojg	Eastern Ojibwa	Ojibwa, Eastern
oji	Ojibwa	Ojibwa
ojp	Old Japanese	Japanese, Old
ojs	Severn Ojibwa	Ojibwa, Severn
ojv	Ontong Java	Ontong Java
ojw	Western Ojibwa	Ojibwa, Western
oka	Okanagan	Okanagan
okb	Okobo	Okobo
okd	Okodia	Okodia
oke	Okpe (Southwestern Edo)	Okpe (Southwestern Edo)
okh	Koresh-e Rostam	Koresh-e Rostam
oki	Okiek	Okiek
okj	Oko-Juwoi	Oko-Juwoi
okk	Kwamtim One	One, Kwamtim
okl	Old Kentish Sign Language	Kentish Sign Language, Old
okm	Middle Korean (10th - 16th cent.)	Korean, Middle (10th - 16th cent.)
okn	Oki-No-Erabu	Oki-No-Erabu
oko	Old Korean (3rd - 9th cent.)	Korean, Old (3rd - 9th cent.)
okr	Kirike	Kirike
oks	Oko-Eni-Osayen	Oko-Eni-Osayen
oku	Oku	Oku
okx	Okpe (Northwestern Edo)	Okpe (Northwestern Edo)
ola	Walungge	Walungge
old	Mochi	Mochi
ole	Olekha	Olekha
olm	Oloma	Oloma
olo	Livvi	Livvi
oma	Omaha-Ponca	Omaha-Ponca
omb	East Ambae	Ambae, East
omc	Mochica	Mochica
ome	Omejes	Omejes
omg	Omagua	Omagua
omi	Omi	Omi
omk	Omok	Omok
oml	Ombo	Ombo
omn	Minoan	Minoan
omo	Utarmbung	Utarmbung
omp	Old Manipuri	Manipuri, Old
omr	Old Marathi	Marathi, Old
omt	Omotik	Omotik
omu	Omurano	Omurano
omw	South Tairora	Tairora, South
omx	Old Mon	Mon, Old
ona	Ona	Ona
onb	Lingao	Lingao
one	Oneida	Oneida
ong	Olo	Olo
oni	Onin	Onin
onj	Onjob	Onjob
onk	Kabore One	One, Kabore
onn	Onobasulu	Onobasulu
ono	Onondaga	Onondaga
onr	Northern One	One, Northern
ons	Ono	Ono
ont	Ontenu	Ontenu
onu	Unua	Unua
onw	Old Nubian	Nubian, Old
onx	Onin Based Pidgin	Onin Based Pidgin
ood	Tohono O'odham	Tohono O'odham
oog	Ong	Ong
oon	Önge	Önge
oor	Oorlams	Oorlams
oos	Old Ossetic	Ossetic, Old
opa	Okpamheri	Okpamheri
ope	Old Persian	Persian, Old
opk	Kopkaka	Kopkaka
opm	Oksapmin	Oksapmin
opo	Opao	Opao
opt	Opata	Opata
opy	Ofayé	Ofayé
ora	Oroha	Oroha
orc	Orma	Orma
ore	Orejón	Orejón
org	Oring	Oring
orh	Oroqen	Oroqen
ori	Oriya	Oriya
ork	Orokaiva	Orokaiva
orm	Oromo	Oromo
orn	Orang Kanaq	Orang Kanaq
oro	Orokolo	Orokolo
orr	Oruma	Oruma
ors	Orang Seletar	Orang Seletar
ort	Adivasi Oriya	Oriya, Adivasi
oru	Ormuri	Ormuri
orv	Old Russian	Russian, Old
orw	Oro Win	Oro Win
orx	Oro	Oro
orz	Ormu	Ormu
osa	Osage	Osage
osc	Oscan	Oscan
osi	Osing	Osing
oso	Ososo	Ososo
osp	Old Spanish	Spanish, Old
oss	Ossetic	Ossetic
oss	Ossetian	Ossetian
ost	Osatu	Osatu
osu	Southern One	One, Southern
osx	Old Saxon	Saxon, Old
ota	Ottoman Turkish (1500-1928)	Turkish, Ottoman (1500-1928)
otb	Old Tibetan	Tibetan, Old
otd	Dohoi	Dohoi
ote	Mezquital Otomi	Otomi, Mezquital
oti	Oti	Oti
otk	Old Turkish	Turkish, Old
otl	Tilapa Otomi	Otomi, Tilapa
otm	Eastern Highland Otomi	Otomi, Eastern Highland
otn	Tenango Otomi	Otomi, Tenango
otq	Querétaro Otomi	Otomi, Querétaro
otr	Otoro	Otoro
ots	Estado de México Otomi	Otomi, Estado de México
ott	Temoaya Otomi	Otomi, Temoaya
otu	Otuke	Otuke
otw	Ottawa	Ottawa
otx	Texcatepec Otomi	Otomi, Texcatepec
oty	Old Tamil	Tamil, Old
otz	Ixtenco Otomi	Otomi, Ixtenco
oua	Tagargrent	Tagargrent
oub	Glio-Oubi	Glio-Oubi
oue	Oune	Oune
oui	Old Uighur	Uighur, Old
oum	Ouma	Ouma
oun	!O!ung	!O!ung
owi	Owiniga	Owiniga
owl	Old Welsh	Welsh, Old
oyb	Oy	Oy
oyd	Oyda	Oyda
oym	Wayampi	Wayampi
oyy	Oya'oya	Oya'oya
ozm	Koonzime	Koonzime
pab	Parecís	Parecís
pac	Pacoh	Pacoh
pad	Paumarí	Paumarí
pae	Pagibete	Pagibete
paf	Paranawát	Paranawát
pag	Pangasinan	Pangasinan
pah	Tenharim	Tenharim
pai	Pe	Pe
paj	Ipeka-Tapuia	Ipeka-Tapuia
pak	Parakanã	Parakanã
pal	Pahlavi	Pahlavi
pam	Pampanga	Pampanga
pan	Punjabi	Punjabi
pan	Panjabi	Panjabi
pao	Northern Paiute	Paiute, Northern
pap	Papiamento	Papiamento
paq	Parya	Parya
par	Panamint	Panamint
pas	Papasena	Papasena
pat	Papitalai	Papitalai
pau	Palauan	Palauan
pav	Pakaásnovos	Pakaásnovos
paw	Pawnee	Pawnee
pax	Pankararé	Pankararé
pay	Pech	Pech
paz	Pankararú	Pankararú
pbb	Páez	Páez
pbc	Patamona	Patamona
pbe	Mezontla Popoloca	Popoloca, Mezontla
pbf	Coyotepec Popoloca	Popoloca, Coyotepec
pbg	Paraujano	Paraujano
pbh	Eñepa	Eñepa
pbi	Parkwa	Parkwa
pbl	Mak (Nigeria)	Mak (Nigeria)
pbn	Kpasam	Kpasam
pbo	Papel	Papel
pbp	Badyara	Badyara
pbr	Pangwa	Pangwa
pbs	Central Pame	Pame, Central
pbt	Southern Pashto	Pashto, Southern
pbu	Northern Pashto	Pashto, Northern
pbv	Pnar	Pnar
pby	Pyu	Pyu
pbz	Palu	Palu
pca	Santa Inés Ahuatempan Popoloca	Popoloca, Santa Inés Ahuatempan
pcb	Pear	Pear
pcc	Bouyei	Bouyei
pcd	Picard	Picard
pce	Pale Palaung	Palaung, Pale
pcf	Paliyan	Paliyan
pcg	Paniya	Paniya
pch	Pardhan	Pardhan
pci	Duruwa	Duruwa
pcj	Parenga	Parenga
pck	Paite Chin	Chin, Paite
pcl	Pardhi	Pardhi
pcm	Nigerian Pidgin	Pidgin, Nigerian
pcn	Piti	Piti
pcp	Pacahuara	Pacahuara
pcr	Panang	Panang
pcw	Pyapun	Pyapun
pda	Anam	Anam
pdc	Pennsylvania German	German, Pennsylvania
pdi	Pa Di	Pa Di
pdn	Podena	Podena
pdo	Padoe	Padoe
pdt	Plautdietsch	Plautdietsch
pdu	Kayan	Kayan
pea	Peranakan Indonesian	Indonesian, Peranakan
peb	Eastern Pomo	Pomo, Eastern
pec	Southern Pesisir	Pesisir, Southern
ped	Mala (Papua New Guinea)	Mala (Papua New Guinea)
pee	Taje	Taje
pef	Northeastern Pomo	Pomo, Northeastern
peg	Pengo	Pengo
peh	Bonan	Bonan
pei	Chichimeca-Jonaz	Chichimeca-Jonaz
pej	Northern Pomo	Pomo, Northern
pek	Penchal	Penchal
pel	Pekal	Pekal
pem	Phende	Phende
pen	Penesak	Penesak
peo	Old Persian (ca. 600-400 B.C.)	Persian, Old (ca. 600-400 B.C.)
pep	Kunja	Kunja
peq	Southern Pomo	Pomo, Southern
pes	Western Farsi	Farsi, Western
pev	Pémono	Pémono
pex	Petats	Petats
pey	Petjo	Petjo
pez	Eastern Penan	Penan, Eastern
pfa	Pááfang	Pááfang
pfe	Peere	Peere
pfl	Pfaelzisch	Pfaelzisch
pga	Sudanese Creole Arabic	Creole Arabic, Sudanese
pgg	Pangwali	Pangwali
pgi	Pagi	Pagi
pgk	Rerep	Rerep
pgn	Paelignian	Paelignian
pgs	Pangseng	Pangseng
pgu	Pagu	Pagu
pgy	Pongyong	Pongyong
pha	Pa-Hng	Pa-Hng
phd	Phudagi	Phudagi
phg	Phuong	Phuong
phh	Phula	Phula
phk	Phake	Phake
phl	Phalura	Phalura
phm	Phimbi	Phimbi
phn	Phoenician	Phoenician
pho	Phunoi	Phunoi
phq	Phana'	Phana'
phr	Pahari-Potwari	Pahari-Potwari
pht	Phu Thai	Phu Thai
phu	Phuan	Phuan
phv	Pahlavani	Pahlavani
phw	Phangduwali	Phangduwali
pia	Pima Bajo	Pima Bajo
pib	Yine	Yine
pic	Pinji	Pinji
pid	Piaroa	Piaroa
pie	Piro	Piro
pif	Pingelapese	Pingelapese
pig	Pisabo	Pisabo
pih	Pitcairn-Norfolk	Pitcairn-Norfolk
pii	Pini	Pini
pij	Pijao	Pijao
pil	Yom	Yom
pim	Powhatan	Powhatan
pin	Piame	Piame
pio	Piapoco	Piapoco
pip	Pero	Pero
pir	Piratapuyo	Piratapuyo
pis	Pijin	Pijin
pit	Pitta Pitta	Pitta Pitta
piu	Pintupi-Luritja	Pintupi-Luritja
piv	Pileni	Pileni
piw	Pimbwe	Pimbwe
pix	Piu	Piu
piy	Piya-Kwonci	Piya-Kwonci
piz	Pije	Pije
pjt	Pitjantjatjara	Pitjantjatjara
pkb	Upper Pokomo	Pokomo, Upper
pkc	Paekche	Paekche
pkg	Pak-Tong	Pak-Tong
pkh	Pankhu	Pankhu
pkn	Pakanha	Pakanha
pko	Pökoot	Pökoot
pkp	Pukapuka	Pukapuka
pks	Pakistan Sign Language	Pakistan Sign Language
pkt	Maleng	Maleng
pku	Paku	Paku
pla	Miani	Miani
plb	Polonombauk	Polonombauk
plc	Central Palawano	Palawano, Central
pld	Polari	Polari
ple	Palu'e	Palu'e
plg	Pilagá	Pilagá
plh	Paulohi	Paulohi
pli	Pali	Pali
plj	Polci	Polci
plk	Kohistani Shina	Shina, Kohistani
pll	Shwe Palaung	Palaung, Shwe
plm	Palembang	Palembang
pln	Palenquero	Palenquero
plo	Oluta Popoluca	Popoluca, Oluta
plp	Palpa	Palpa
plq	Palaic	Palaic
plr	Palaka Senoufo	Senoufo, Palaka
pls	San Marcos Tlalcoyalco Popoloca	Popoloca, San Marcos Tlalcoyalco
plt	Plateau Malagasy	Malagasy, Plateau
plu	Palikúr	Palikúr
plv	Southwest Palawano	Palawano, Southwest
plw	Brooke's Point Palawano	Palawano, Brooke's Point
ply	Bolyu	Bolyu
plz	Paluan	Paluan
pma	Paama	Paama
pmb	Pambia	Pambia
pmc	Palumata	Palumata
pme	Pwaamei	Pwaamei
pmi	Northern Pumi	Pumi, Northern
pmj	Southern Pumi	Pumi, Southern
pmk	Pamlico	Pamlico
pml	Lingua Franca	Lingua Franca
pmm	Pomo	Pomo
pmn	Pam	Pam
pmo	Pom	Pom
pmq	Northern Pame	Pame, Northern
pmr	Paynamar	Paynamar
pms	Piemontese	Piemontese
pmt	Tuamotuan	Tuamotuan
pmu	Mirpur Panjabi	Panjabi, Mirpur
pmw	Plains Miwok	Miwok, Plains
pmx	Poumei Naga	Naga, Poumei
pmz	Southern Pame	Pame, Southern
pna	Punan Bah-Biau	Punan Bah-Biau
pnb	Western Panjabi	Panjabi, Western
pnc	Pannei	Pannei
pne	Western Penan	Penan, Western
png	Pongu	Pongu
pnh	Penrhyn	Penrhyn
pni	Aoheng	Aoheng
pnm	Punan Batu 1	Punan Batu 1
pnn	Pinai-Hagahai	Pinai-Hagahai
pno	Panobo	Panobo
pnp	Pancana	Pancana
pnq	Pana (Burkina Faso)	Pana (Burkina Faso)
pnr	Panim	Panim
pns	Ponosakan	Ponosakan
pnt	Pontic	Pontic
pnu	Jiongnai Bunu	Bunu, Jiongnai
pnv	Pinigura	Pinigura
pnw	Panytyima	Panytyima
pnx	Phong-Kniang	Phong-Kniang
pny	Pinyin	Pinyin
pnz	Pana (Central African Republic)	Pana (Central African Republic)
poa	Eastern Pokomam	Pokomam, Eastern
pob	Western Pokomchí	Pokomchí, Western
poc	Central Pokomam	Pokomam, Central
pod	Ponares	Ponares
poe	San Juan Atzingo Popoloca	Popoloca, San Juan Atzingo
pof	Poke	Poke
pog	Potiguára	Potiguára
poh	Eastern Pokomchí	Pokomchí, Eastern
poi	Highland Popoluca	Popoluca, Highland
poj	Lower Pokomo	Pokomo, Lower
pok	Pokangá	Pokangá
pol	Polish	Polish
pom	Southeastern Pomo	Pomo, Southeastern
pon	Pohnpeian	Pohnpeian
poo	Central Pomo	Pomo, Central
pop	Pwapwa	Pwapwa
poq	Texistepec Popoluca	Popoluca, Texistepec
por	Portuguese	Portuguese
pos	Sayula Popoluca	Popoluca, Sayula
pot	Potawatomi	Potawatomi
pou	Southern Pokomam	Pokomam, Southern
pov	Upper Guinea Crioulo	Crioulo, Upper Guinea
pow	San Felipe Otlaltepec Popoloca	Popoloca, San Felipe Otlaltepec
pox	Polabian	Polabian
poy	Pogolo	Pogolo
ppa	Pao	Pao
ppe	Papi	Papi
ppi	Paipai	Paipai
ppk	Uma	Uma
ppl	Pipil	Pipil
ppm	Papuma	Papuma
ppn	Papapana	Papapana
ppo	Folopa	Folopa
ppp	Pelende	Pelende
ppq	Pei	Pei
ppr	Piru	Piru
pps	San Luís Temalacayuca Popoloca	Popoloca, San Luís Temalacayuca
ppt	Pare	Pare
ppu	Papora	Papora
ppv	Papavô	Papavô
pqa	Pa'a	Pa'a
pqm	Malecite-Passamaquoddy	Malecite-Passamaquoddy
prb	Lua'	Lua'
prc	Parachi	Parachi
prd	Parsi-Dari	Parsi-Dari
pre	Principense	Principense
prg	Prussian	Prussian
prh	Porohanon	Porohanon
pri	Paicî	Paicî
prk	Parauk	Parauk
prl	Peruvian Sign Language	Peruvian Sign Language
prm	Kibiri	Kibiri
prn	Prasuni	Prasuni
pro	Old Provençal (to 1500)	Provençal, Old (to 1500)
prp	Parsi	Parsi
prq	Ashéninka Perené	Ashéninka Perené
prr	Puri	Puri
prs	Dari	Dari
prs	Eastern Farsi	Farsi, Eastern
prt	Phai	Phai
pru	Puragi	Puragi
prv	Provençal	Provençal
prw	Parawen	Parawen
prx	Purik	Purik
pry	Pray 3	Pray 3
prz	Providencia Sign Language	Providencia Sign Language
psa	Asue Awyu	Awyu, Asue
psc	Persian Sign Language	Persian Sign Language
psd	Plains Indian Sign Language	Plains Indian Sign Language
pse	Pasemah	Pasemah
psg	Penang Sign Language	Penang Sign Language
psh	Southwest Pashayi	Pashayi, Southwest
psi	Southeast Pashayi	Pashayi, Southeast
psl	Puerto Rican Sign Language	Puerto Rican Sign Language
psm	Pauserna	Pauserna
psn	Panasuan	Panasuan
pso	Polish Sign Language	Polish Sign Language
psp	Philippine Sign Language	Philippine Sign Language
psq	Pasi	Pasi
psr	Portuguese Sign Language	Portuguese Sign Language
pss	Kaulong	Kaulong
pst	Central Pashto	Pashto, Central
psw	Port Sandwich	Port Sandwich
psy	Piscataway	Piscataway
pta	Pai Tavytera	Pai Tavytera
pth	Pataxó-Hãhaãi	Pataxó-Hãhaãi
pti	Pintiini	Pintiini
ptn	Patani	Patani
pto	Zo'é	Zo'é
ptp	Patep	Patep
ptr	Piamatsina	Piamatsina
ptt	Enrekang	Enrekang
ptu	Bambam	Bambam
ptv	Port Vato	Port Vato
ptw	Pentlatch	Pentlatch
pua	Western Highland Purepecha	Purepecha, Western Highland
pub	Purum	Purum
puc	Punan Merap	Punan Merap
pud	Punan Aput	Punan Aput
pue	Puelche	Puelche
puf	Punan Merah	Punan Merah
pug	Phuie	Phuie
pui	Puinave	Puinave
puj	Punan Tubu	Punan Tubu
puk	Pu Ko	Pu Ko
pum	Puma	Puma
pun	Pubian	Pubian
puo	Puoc	Puoc
pup	Pulabu	Pulabu
puq	Puquina	Puquina
pur	Puruborá	Puruborá
pus	Pushto	Pushto
put	Putoh	Putoh
puu	Punu	Punu
puw	Puluwatese	Puluwatese
pux	Puari	Puari
puy	Purisimeño	Purisimeño
puz	Purum Naga	Naga, Purum
pwa	Pawaia	Pawaia
pwg	Gapapaiwa	Gapapaiwa
pwm	Molbog	Molbog
pwn	Paiwan	Paiwan
pwo	Pwo Western Karen	Karen, Pwo Western
pwr	Powari	Powari
pww	Pwo Northern Karen	Karen, Pwo Northern
pxm	Quetzaltepec Mixe	Mixe, Quetzaltepec
pye	Pye Krumen	Krumen, Pye
pym	Fyam	Fyam
pyn	Poyanáwa	Poyanáwa
pyu	Puyuma	Puyuma
pyx	Pyu (Myanmar)	Pyu (Myanmar)
pyy	Pyen	Pyen
qua	Quapaw	Quapaw
qub	Huallaga Huánuco Quechua	Quechua, Huallaga Huánuco
quc	Central Quiché	Quiché, Central
qud	Calderón Highland Quichua	Quichua, Calderón Highland
que	Quechua	Quechua
quf	Lambayeque Quechua	Quechua, Lambayeque
qug	Chimborazo Highland Quichua	Quichua, Chimborazo Highland
quh	South Bolivian Quechua	Quechua, South Bolivian
qui	Quileute	Quileute
quj	Joyabaj Quiché	Quiché, Joyabaj
quk	Chachapoyas Quechua	Quechua, Chachapoyas
qul	North Bolivian Quechua	Quechua, North Bolivian
qum	Sipacapense	Sipacapense
qun	Quinault	Quinault
qup	Southern Pastaza Quechua	Quechua, Southern Pastaza
quq	Quinqui	Quinqui
qur	Yanahuanca Pasco Quechua	Quechua, Yanahuanca Pasco
qus	Santiago del Estero Quichua	Quichua, Santiago del Estero
qut	West Central Quiché	Quiché, West Central
quu	Eastern Quiché	Quiché, Eastern
quv	Sacapulteco	Sacapulteco
quw	Tena Lowland Quichua	Quichua, Tena Lowland
qux	Yauyos Quechua	Quechua, Yauyos
quy	Ayacucho Quechua	Quechua, Ayacucho
quz	Cusco Quechua	Quechua, Cusco
qva	Ambo-Pasco Quechua	Quechua, Ambo-Pasco
qvc	Cajamarca Quechua	Quechua, Cajamarca
qve	Eastern Apurímac Quechua	Quechua, Eastern Apurímac
qvh	Huamalíes-Dos de Mayo Huánuco Quechua	Quechua, Huamalíes-Dos de Mayo Huánuco
qvi	Imbabura Highland Quichua	Quichua, Imbabura Highland
qvj	Loja Highland Quichua	Quichua, Loja Highland
qvl	Cajatambo North Lima Quechua	Quechua, Cajatambo North Lima
qvm	Margos-Yarowilca-Lauricocha Quechua	Quechua, Margos-Yarowilca-Lauricocha
qvn	North Junín Quechua	Quechua, North Junín
qvo	Napo Lowland Quechua	Quechua, Napo Lowland
qvp	Pacaraos Quechua	Quechua, Pacaraos
qvs	San Martín Quechua	Quechua, San Martín
qvw	Huaylla Wanca Quechua	Quechua, Huaylla Wanca
qvy	Queyu	Queyu
qvz	Northern Pastaza Quichua	Quichua, Northern Pastaza
qwa	Corongo Ancash Quechua	Quechua, Corongo Ancash
qwc	Classical Quechua	Quechua, Classical
qwh	Huaylas Ancash Quechua	Quechua, Huaylas Ancash
qwm	Kuman (Russia)	Kuman (Russia)
qws	Sihuas Ancash Quechua	Quechua, Sihuas Ancash
qwt	Kwalhioqua-Tlatskanai	Kwalhioqua-Tlatskanai
qxa	Chiquián Ancash Quechua	Quechua, Chiquián Ancash
qxc	Chincha Quechua	Quechua, Chincha
qxh	Panao Huánuco Quechua	Quechua, Panao Huánuco
qxi	San Andrés Quiché	Quiché, San Andrés
qxl	Salasaca Highland Quichua	Quichua, Salasaca Highland
qxn	Northern Conchucos Ancash Quechua	Quechua, Northern Conchucos Ancash
qxo	Southern Conchucos Ancash Quechua	Quechua, Southern Conchucos Ancash
qxp	Puno Quechua	Quechua, Puno
qxq	Qashqa'i	Qashqa'i
qxr	Cañar Highland Quichua	Quichua, Cañar Highland
qxs	Southern Qiang	Qiang, Southern
qxt	Santa Ana de Tusi Pasco Quechua	Quechua, Santa Ana de Tusi Pasco
qxu	Arequipa-La Unión Quechua	Quechua, Arequipa-La Unión
qxw	Jauja Wanca Quechua	Quechua, Jauja Wanca
qya	Quenya	Quenya
raa	Dungmali	Dungmali
rab	Camling	Camling
rac	Rasawa	Rasawa
rad	Rade	Rade
